DATE,mw,HourlyDryBulbTemperature,hour_of_day,day_of_week,month,year
2017-06-06 19:00:00,1469.116,60.0,19,1,6,2017
2017-06-06 20:00:00,1456.826,60.0,20,1,6,2017
2017-06-06 21:00:00,1464.016,58.0,21,1,6,2017
2017-06-06 22:00:00,1384.982,57.0,22,1,6,2017
2017-06-06 23:00:00,1272.215,58.0,23,1,6,2017
2017-06-07 00:00:00,1197.788,57.0,0,2,6,2017
2017-06-07 01:00:00,1168.075,57.0,1,2,6,2017
2017-06-07 02:00:00,1151.762,56.0,2,2,6,2017
2017-06-07 03:00:00,1142.038,54.0,3,2,6,2017
2017-06-07 04:00:00,1146.979,54.0,4,2,6,2017
2017-06-07 05:00:00,1214.175,53.0,5,2,6,2017
2017-06-07 06:00:00,1288.287,51.0,6,2,6,2017
2017-06-07 07:00:00,1370.76,54.0,7,2,6,2017
2017-06-07 08:00:00,1430.961,55.0,8,2,6,2017
2017-06-07 09:00:00,1463.687,57.0,9,2,6,2017
2017-06-07 10:00:00,1498.911,57.0,10,2,6,2017
2017-06-07 11:00:00,1521.064,59.0,11,2,6,2017
2017-06-07 12:00:00,1534.492,59.0,12,2,6,2017
2017-06-07 13:00:00,1526.876,59.0,13,2,6,2017
2017-06-07 14:00:00,1513.49,59.0,14,2,6,2017
2017-06-07 15:00:00,1523.156,64.0,15,2,6,2017
2017-06-07 16:00:00,1520.629,63.0,16,2,6,2017
2017-06-07 17:00:00,1507.328,63.0,17,2,6,2017
2017-06-07 18:00:00,1477.662,62.0,18,2,6,2017
2017-06-07 19:00:00,1467.428,59.0,19,2,6,2017
2017-06-07 20:00:00,1481.72,57.0,20,2,6,2017
2017-06-07 21:00:00,1451.091,57.0,21,2,6,2017
2017-06-07 22:00:00,1374.963,56.0,22,2,6,2017
2017-06-07 23:00:00,1275.019,54.0,23,2,6,2017
2017-06-08 00:00:00,1214.828,54.0,0,3,6,2017
2017-06-08 01:00:00,1175.818,53.0,1,3,6,2017
2017-06-08 02:00:00,1139.138,53.0,2,3,6,2017
2017-06-08 03:00:00,1119.021,52.0,3,3,6,2017
2017-06-08 04:00:00,1148.214,51.0,4,3,6,2017
2017-06-08 05:00:00,1218.087,53.0,5,3,6,2017
2017-06-08 06:00:00,1281.523,56.0,6,3,6,2017
2017-06-08 07:00:00,1346.734,57.0,7,3,6,2017
2017-06-08 08:00:00,1441.179,57.0,8,3,6,2017
2017-06-08 09:00:00,1484.707,63.0,9,3,6,2017
2017-06-08 10:00:00,1515.237,64.0,10,3,6,2017
2017-06-08 11:00:00,1566.616,63.0,11,3,6,2017
2017-06-08 12:00:00,1579.245,66.0,12,3,6,2017
2017-06-08 13:00:00,1577.578,68.0,13,3,6,2017
2017-06-08 14:00:00,1584.768,67.0,14,3,6,2017
2017-06-08 15:00:00,1564.338,67.0,15,3,6,2017
2017-06-08 16:00:00,1554.701,70.0,16,3,6,2017
2017-06-08 17:00:00,1544.114,65.0,17,3,6,2017
2017-06-08 18:00:00,1519.171,65.0,18,3,6,2017
2017-06-08 19:00:00,1506.16,64.0,19,3,6,2017
2017-06-08 20:00:00,1500.892,63.0,20,3,6,2017
2017-06-08 21:00:00,1478.827,62.0,21,3,6,2017
2017-06-08 22:00:00,1411.665,62.0,22,3,6,2017
2017-06-08 23:00:00,1304.62,60.0,23,3,6,2017
2017-06-09 00:00:00,1232.252,60.0,0,4,6,2017
2017-06-09 01:00:00,1173.376,57.0,1,4,6,2017
2017-06-09 02:00:00,1153.956,56.0,2,4,6,2017
2017-06-09 03:00:00,1154.413,56.0,3,4,6,2017
2017-06-09 04:00:00,1166.323,56.0,4,4,6,2017
2017-06-09 05:00:00,1208.875,56.0,5,4,6,2017
2017-06-09 06:00:00,1284.756,60.0,6,4,6,2017
2017-06-09 07:00:00,1375.474,65.0,7,4,6,2017
2017-06-09 08:00:00,1446.388,67.0,8,4,6,2017
2017-06-09 09:00:00,1525.058,69.0,9,4,6,2017
2017-06-09 10:00:00,1587.109,71.0,10,4,6,2017
2017-06-09 11:00:00,1632.962,74.0,11,4,6,2017
2017-06-09 12:00:00,1661.469,75.0,12,4,6,2017
2017-06-09 13:00:00,1691.687,76.0,13,4,6,2017
2017-06-09 14:00:00,1717.649,76.0,14,4,6,2017
2017-06-09 15:00:00,1728.85,73.0,15,4,6,2017
2017-06-09 16:00:00,1692.107,72.0,16,4,6,2017
2017-06-09 17:00:00,1657.74,72.0,17,4,6,2017
2017-06-09 18:00:00,1613.195,72.0,18,4,6,2017
2017-06-09 19:00:00,1579.002,70.0,19,4,6,2017
2017-06-09 20:00:00,1559.87,69.0,20,4,6,2017
2017-06-09 21:00:00,1562.409,69.0,21,4,6,2017
2017-06-09 22:00:00,1490.421,67.0,22,4,6,2017
2017-06-09 23:00:00,1386.532,67.0,23,4,6,2017
2017-06-10 00:00:00,1307.854,67.0,0,5,6,2017
2017-06-10 01:00:00,1256.796,65.0,1,5,6,2017
2017-06-10 02:00:00,1211.086,64.0,2,5,6,2017
2017-06-10 03:00:00,1185.432,64.0,3,5,6,2017
2017-06-10 04:00:00,1184.121,62.0,4,5,6,2017
2017-06-10 05:00:00,1196.955,63.0,5,5,6,2017
2017-06-10 06:00:00,1205.923,64.0,6,5,6,2017
2017-06-10 07:00:00,1284.592,64.0,7,5,6,2017
2017-06-10 08:00:00,1350.383,67.0,8,5,6,2017
2017-06-10 09:00:00,1434.896,73.0,9,5,6,2017
2017-06-10 10:00:00,1506.912,74.0,10,5,6,2017
2017-06-10 11:00:00,1576.095,77.0,11,5,6,2017
2017-06-10 12:00:00,1614.614,80.0,12,5,6,2017
2017-06-10 13:00:00,1676.576,81.0,13,5,6,2017
2017-06-10 14:00:00,1745.54,82.0,14,5,6,2017
2017-06-10 15:00:00,1800.769,82.0,15,5,6,2017
2017-06-10 16:00:00,1859.234,82.0,16,5,6,2017
2017-06-10 17:00:00,1888.616,81.0,17,5,6,2017
2017-06-10 18:00:00,1875.286,79.0,18,5,6,2017
2017-06-10 19:00:00,1860.662,76.0,19,5,6,2017
2017-06-10 20:00:00,1800.386,74.0,20,5,6,2017
2017-06-10 21:00:00,1767.462,72.0,21,5,6,2017
2017-06-10 22:00:00,1668.612,70.0,22,5,6,2017
2017-06-10 23:00:00,1554.943,70.0,23,5,6,2017
2017-06-11 00:00:00,1446.033,68.0,0,6,6,2017
2017-06-11 01:00:00,1371.782,67.0,1,6,6,2017
2017-06-11 02:00:00,1307.423,65.0,2,6,6,2017
2017-06-11 03:00:00,1265.786,64.0,3,6,6,2017
2017-06-11 04:00:00,1236.321,64.0,4,6,6,2017
2017-06-11 05:00:00,1224.757,65.0,5,6,6,2017
2017-06-11 06:00:00,1213.182,69.0,6,6,6,2017
2017-06-11 07:00:00,1297.052,73.0,7,6,6,2017
2017-06-11 08:00:00,1423.106,77.0,8,6,6,2017
2017-06-11 09:00:00,1564.254,78.0,9,6,6,2017
2017-06-11 10:00:00,1686.556,79.0,10,6,6,2017
2017-06-11 11:00:00,1769.382,81.0,11,6,6,2017
2017-06-11 12:00:00,1833.749,83.0,12,6,6,2017
2017-06-11 13:00:00,1905.649,85.0,13,6,6,2017
2017-06-11 14:00:00,1959.823,83.0,14,6,6,2017
2017-06-11 15:00:00,2025.205,84.0,15,6,6,2017
2017-06-11 16:00:00,2084.837,84.0,16,6,6,2017
2017-06-11 17:00:00,2122.358,83.0,17,6,6,2017
2017-06-11 18:00:00,2110.296,82.0,18,6,6,2017
2017-06-11 19:00:00,2072.755,79.0,19,6,6,2017
2017-06-11 20:00:00,2009.995,77.0,20,6,6,2017
2017-06-11 21:00:00,1976.058,75.0,21,6,6,2017
2017-06-11 22:00:00,1848.915,73.0,22,6,6,2017
2017-06-11 23:00:00,1709.239,72.0,23,6,6,2017
2017-06-12 00:00:00,1586.93,72.0,0,0,6,2017
2017-06-12 01:00:00,1486.066,72.0,1,0,6,2017
2017-06-12 02:00:00,1435.773,72.0,2,0,6,2017
2017-06-12 03:00:00,1407.184,70.0,3,0,6,2017
2017-06-12 04:00:00,1416.977,68.0,4,0,6,2017
2017-06-12 05:00:00,1463.209,66.0,5,0,6,2017
2017-06-12 06:00:00,1527.071,72.0,6,0,6,2017
2017-06-12 07:00:00,1638.879,77.0,7,0,6,2017
2017-06-12 08:00:00,1772.311,79.0,8,0,6,2017
2017-06-12 09:00:00,1904.898,81.0,9,0,6,2017
2017-06-12 10:00:00,2055.3,84.0,10,0,6,2017
2017-06-12 11:00:00,2162.979,85.0,11,0,6,2017
2017-06-12 12:00:00,2242.937,86.0,12,0,6,2017
2017-06-12 13:00:00,2328.259,85.0,13,0,6,2017
2017-06-12 14:00:00,2367.027,86.0,14,0,6,2017
2017-06-12 15:00:00,2397.731,86.0,15,0,6,2017
2017-06-12 16:00:00,2428.93,86.0,16,0,6,2017
2017-06-12 17:00:00,2445.506,85.0,17,0,6,2017
2017-06-12 18:00:00,2412.171,84.0,18,0,6,2017
2017-06-12 19:00:00,2361.181,82.0,19,0,6,2017
2017-06-12 20:00:00,2262.798,79.0,20,0,6,2017
2017-06-12 21:00:00,2223.837,79.0,21,0,6,2017
2017-06-12 22:00:00,2092.013,77.0,22,0,6,2017
2017-06-12 23:00:00,1901.504,76.0,23,0,6,2017
2017-06-13 00:00:00,1754.001,76.0,0,1,6,2017
2017-06-13 01:00:00,1654.664,75.0,1,1,6,2017
2017-06-13 02:00:00,1581.086,73.0,2,1,6,2017
2017-06-13 03:00:00,1534.262,69.0,3,1,6,2017
2017-06-13 04:00:00,1531.739,69.0,4,1,6,2017
2017-06-13 05:00:00,1583.396,70.0,5,1,6,2017
2017-06-13 06:00:00,1650.483,73.0,6,1,6,2017
2017-06-13 07:00:00,1777.522,76.0,7,1,6,2017
2017-06-13 08:00:00,1944.887,81.0,8,1,6,2017
2017-06-13 09:00:00,2108.202,82.0,9,1,6,2017
2017-06-13 10:00:00,2243.183,84.0,10,1,6,2017
2017-06-13 11:00:00,2373.518,86.0,11,1,6,2017
2017-06-13 12:00:00,2485.734,89.0,12,1,6,2017
2017-06-13 13:00:00,2534.795,89.0,13,1,6,2017
2017-06-13 14:00:00,2562.196,78.0,14,1,6,2017
2017-06-13 15:00:00,2525.419,74.0,15,1,6,2017
2017-06-13 16:00:00,2377.071,67.0,16,1,6,2017
2017-06-13 17:00:00,2158.905,72.0,17,1,6,2017
2017-06-13 18:00:00,2094.203,71.0,18,1,6,2017
2017-06-13 19:00:00,2050.314,72.0,19,1,6,2017
2017-06-13 20:00:00,2009.938,71.0,20,1,6,2017
2017-06-13 21:00:00,1996.31,71.0,21,1,6,2017
2017-06-13 22:00:00,1887.092,71.0,22,1,6,2017
2017-06-13 23:00:00,1754.274,69.0,23,1,6,2017
2017-06-14 00:00:00,1633.056,68.0,0,2,6,2017
2017-06-14 01:00:00,1537.932,67.0,1,2,6,2017
2017-06-14 02:00:00,1488.174,68.0,2,2,6,2017
2017-06-14 03:00:00,1466.024,67.0,3,2,6,2017
2017-06-14 04:00:00,1452.644,68.0,4,2,6,2017
2017-06-14 05:00:00,1511.065,69.0,5,2,6,2017
2017-06-14 06:00:00,1594.935,69.0,6,2,6,2017
2017-06-14 07:00:00,1708.621,71.0,7,2,6,2017
2017-06-14 08:00:00,1837.063,74.0,8,2,6,2017
2017-06-14 09:00:00,1964.54,77.0,9,2,6,2017
2017-06-14 10:00:00,2078.244,80.0,10,2,6,2017
2017-06-14 11:00:00,2204.221,81.0,11,2,6,2017
2017-06-14 12:00:00,2299.1,82.0,12,2,6,2017
2017-06-14 13:00:00,2370.8,82.0,13,2,6,2017
2017-06-14 14:00:00,2415.731,81.0,14,2,6,2017
2017-06-14 15:00:00,2439.972,78.0,15,2,6,2017
2017-06-14 16:00:00,2390.082,69.0,16,2,6,2017
2017-06-14 17:00:00,2241.734,70.0,17,2,6,2017
2017-06-14 18:00:00,2152.942,71.0,18,2,6,2017
2017-06-14 19:00:00,2093.166,70.0,19,2,6,2017
2017-06-14 20:00:00,2044.834,71.0,20,2,6,2017
2017-06-14 21:00:00,2008.779,71.0,21,2,6,2017
2017-06-14 22:00:00,1872.721,72.0,22,2,6,2017
2017-06-14 23:00:00,1732.344,70.0,23,2,6,2017
2017-06-15 00:00:00,1610.527,71.0,0,3,6,2017
2017-06-15 01:00:00,1551.882,70.0,1,3,6,2017
2017-06-15 02:00:00,1503.082,70.0,2,3,6,2017
2017-06-15 03:00:00,1472.213,69.0,3,3,6,2017
2017-06-15 04:00:00,1481.166,68.0,4,3,6,2017
2017-06-15 05:00:00,1539.563,68.0,5,3,6,2017
2017-06-15 06:00:00,1613.103,70.0,6,3,6,2017
2017-06-15 07:00:00,1744.157,73.0,7,3,6,2017
2017-06-15 08:00:00,1898.943,76.0,8,3,6,2017
2017-06-15 09:00:00,2028.076,78.0,9,3,6,2017
2017-06-15 10:00:00,2172.833,80.0,10,3,6,2017
2017-06-15 11:00:00,2275.518,81.0,11,3,6,2017
2017-06-15 12:00:00,2361.872,82.0,12,3,6,2017
2017-06-15 13:00:00,2421.838,86.0,13,3,6,2017
2017-06-15 14:00:00,2469.179,83.0,14,3,6,2017
2017-06-15 15:00:00,2412.939,69.0,15,3,6,2017
2017-06-15 16:00:00,2221.037,75.0,16,3,6,2017
2017-06-15 17:00:00,2172.036,77.0,17,3,6,2017
2017-06-15 18:00:00,2147.702,73.0,18,3,6,2017
2017-06-15 19:00:00,2081.187,69.0,19,3,6,2017
2017-06-15 20:00:00,2023.422,69.0,20,3,6,2017
2017-06-15 21:00:00,1944.724,69.0,21,3,6,2017
2017-06-15 22:00:00,1842.577,68.0,22,3,6,2017
2017-06-15 23:00:00,1701.803,68.0,23,3,6,2017
2017-06-16 00:00:00,1573.887,68.0,0,4,6,2017
2017-06-16 01:00:00,1498.845,67.0,1,4,6,2017
2017-06-16 02:00:00,1462.65,67.0,2,4,6,2017
2017-06-16 03:00:00,1438.949,66.0,3,4,6,2017
2017-06-16 04:00:00,1446.858,67.0,4,4,6,2017
2017-06-16 05:00:00,1502.58,67.0,5,4,6,2017
2017-06-16 06:00:00,1580.278,69.0,6,4,6,2017
2017-06-16 07:00:00,1688.788,70.0,7,4,6,2017
2017-06-16 08:00:00,1806.832,73.0,8,4,6,2017
2017-06-16 09:00:00,1915.286,78.0,9,4,6,2017
2017-06-16 10:00:00,2047.465,78.0,10,4,6,2017
2017-06-16 11:00:00,2135.967,81.0,11,4,6,2017
2017-06-16 12:00:00,2243.036,81.0,12,4,6,2017
2017-06-16 13:00:00,2290.928,67.0,13,4,6,2017
2017-06-16 14:00:00,2179.246,70.0,14,4,6,2017
2017-06-16 15:00:00,2072.364,70.0,15,4,6,2017
2017-06-16 16:00:00,2024.091,72.0,16,4,6,2017
2017-06-16 17:00:00,2040.664,74.0,17,4,6,2017
2017-06-16 18:00:00,2017.47,72.0,18,4,6,2017
2017-06-16 19:00:00,1955.949,70.0,19,4,6,2017
2017-06-16 20:00:00,1872.59,68.0,20,4,6,2017
2017-06-16 21:00:00,1841.556,68.0,21,4,6,2017
2017-06-16 22:00:00,1733.637,67.0,22,4,6,2017
2017-06-16 23:00:00,1610.636,67.0,23,4,6,2017
2017-06-17 00:00:00,1490.12,66.0,0,5,6,2017
2017-06-17 01:00:00,1397.697,66.0,1,5,6,2017
2017-06-17 02:00:00,1343.66,65.0,2,5,6,2017
2017-06-17 03:00:00,1311.604,64.0,3,5,6,2017
2017-06-17 04:00:00,1297.829,63.0,4,5,6,2017
2017-06-17 05:00:00,1312.307,64.0,5,5,6,2017
2017-06-17 06:00:00,1320.092,66.0,6,5,6,2017
2017-06-17 07:00:00,1413.519,70.0,7,5,6,2017
2017-06-17 08:00:00,1524.531,74.0,8,5,6,2017
2017-06-17 09:00:00,1686.49,77.0,9,5,6,2017
2017-06-17 10:00:00,1803.089,81.0,10,5,6,2017
2017-06-17 11:00:00,1917.568,81.0,11,5,6,2017
2017-06-17 12:00:00,2012.061,83.0,12,5,6,2017
2017-06-17 13:00:00,2103.676,83.0,13,5,6,2017
2017-06-17 14:00:00,2167.768,84.0,14,5,6,2017
2017-06-17 15:00:00,2222.592,85.0,15,5,6,2017
2017-06-17 16:00:00,2265.293,85.0,16,5,6,2017
2017-06-17 17:00:00,2295.928,84.0,17,5,6,2017
2017-06-17 18:00:00,2260.144,82.0,18,5,6,2017
2017-06-17 19:00:00,2211.861,81.0,19,5,6,2017
2017-06-17 20:00:00,2138.842,79.0,20,5,6,2017
2017-06-17 21:00:00,2091.698,76.0,21,5,6,2017
2017-06-17 22:00:00,1984.116,75.0,22,5,6,2017
2017-06-17 23:00:00,1848.894,75.0,23,5,6,2017
2017-06-18 00:00:00,1721.017,73.0,0,6,6,2017
2017-06-18 01:00:00,1621.103,73.0,1,6,6,2017
2017-06-18 02:00:00,1555.258,72.0,2,6,6,2017
2017-06-18 03:00:00,1502.991,71.0,3,6,6,2017
2017-06-18 04:00:00,1475.69,71.0,4,6,6,2017
2017-06-18 05:00:00,1461.821,71.0,5,6,6,2017
2017-06-18 06:00:00,1469.194,73.0,6,6,6,2017
2017-06-18 07:00:00,1551.793,75.0,7,6,6,2017
2017-06-18 08:00:00,1706.473,78.0,8,6,6,2017
2017-06-18 09:00:00,1851.574,82.0,9,6,6,2017
2017-06-18 10:00:00,1996.767,84.0,10,6,6,2017
2017-06-18 11:00:00,2095.877,86.0,11,6,6,2017
2017-06-18 12:00:00,2192.379,87.0,12,6,6,2017
2017-06-18 13:00:00,2257.775,87.0,13,6,6,2017
2017-06-18 14:00:00,2295.946,85.0,14,6,6,2017
2017-06-18 15:00:00,2320.91,86.0,15,6,6,2017
2017-06-18 16:00:00,2307.893,74.0,16,6,6,2017
2017-06-18 17:00:00,2149.796,69.0,17,6,6,2017
2017-06-18 18:00:00,2031.442,72.0,18,6,6,2017
2017-06-18 19:00:00,1978.003,71.0,19,6,6,2017
2017-06-18 20:00:00,1957.956,70.0,20,6,6,2017
2017-06-18 21:00:00,1926.421,71.0,21,6,6,2017
2017-06-18 22:00:00,1827.116,70.0,22,6,6,2017
2017-06-18 23:00:00,1696.152,70.0,23,6,6,2017
2017-06-19 00:00:00,1602.355,69.0,0,0,6,2017
2017-06-19 01:00:00,1518.444,69.0,1,0,6,2017
2017-06-19 02:00:00,1475.702,69.0,2,0,6,2017
2017-06-19 03:00:00,1450.754,69.0,3,0,6,2017
2017-06-19 04:00:00,1464.764,68.0,4,0,6,2017
2017-06-19 05:00:00,1540.399,67.0,5,0,6,2017
2017-06-19 06:00:00,1611.235,65.0,6,0,6,2017
2017-06-19 07:00:00,1647.224,65.0,7,0,6,2017
2017-06-19 08:00:00,1690.265,66.0,8,0,6,2017
2017-06-19 09:00:00,1733.522,68.0,9,0,6,2017
2017-06-19 10:00:00,1796.455,70.0,10,0,6,2017
2017-06-19 11:00:00,1846.014,72.0,11,0,6,2017
2017-06-19 12:00:00,1893.941,74.0,12,0,6,2017
2017-06-19 13:00:00,1983.381,77.0,13,0,6,2017
2017-06-19 14:00:00,2042.737,77.0,14,0,6,2017
2017-06-19 15:00:00,2063.478,77.0,15,0,6,2017
2017-06-19 16:00:00,2097.186,77.0,16,0,6,2017
2017-06-19 17:00:00,2100.051,77.0,17,0,6,2017
2017-06-19 18:00:00,2038.681,64.0,18,0,6,2017
2017-06-19 19:00:00,1897.925,65.0,19,0,6,2017
2017-06-19 20:00:00,1795.419,64.0,20,0,6,2017
2017-06-19 21:00:00,1736.784,63.0,21,0,6,2017
2017-06-19 22:00:00,1617.866,62.0,22,0,6,2017
2017-06-19 23:00:00,1499.587,62.0,23,0,6,2017
2017-06-20 00:00:00,1387.412,62.0,0,1,6,2017
2017-06-20 01:00:00,1308.931,60.0,1,1,6,2017
2017-06-20 02:00:00,1248.469,59.0,2,1,6,2017
2017-06-20 03:00:00,1223.139,59.0,3,1,6,2017
2017-06-20 04:00:00,1239.13,60.0,4,1,6,2017
2017-06-20 05:00:00,1289.423,61.0,5,1,6,2017
2017-06-20 06:00:00,1359.791,64.0,6,1,6,2017
2017-06-20 07:00:00,1469.421,67.0,7,1,6,2017
2017-06-20 08:00:00,1567.328,69.0,8,1,6,2017
2017-06-20 09:00:00,1643.419,71.0,9,1,6,2017
2017-06-20 10:00:00,1733.061,72.0,10,1,6,2017
2017-06-20 11:00:00,1789.003,74.0,11,1,6,2017
2017-06-20 12:00:00,1806.665,75.0,12,1,6,2017
2017-06-20 13:00:00,1864.003,76.0,13,1,6,2017
2017-06-20 14:00:00,1892.128,75.0,14,1,6,2017
2017-06-20 15:00:00,1907.682,75.0,15,1,6,2017
2017-06-20 16:00:00,1916.59,76.0,16,1,6,2017
2017-06-20 17:00:00,1937.94,76.0,17,1,6,2017
2017-06-20 18:00:00,1908.069,74.0,18,1,6,2017
2017-06-20 19:00:00,1842.403,71.0,19,1,6,2017
2017-06-20 20:00:00,1780.6,69.0,20,1,6,2017
2017-06-20 21:00:00,1748.189,67.0,21,1,6,2017
2017-06-20 22:00:00,1633.318,66.0,22,1,6,2017
2017-06-20 23:00:00,1518.137,64.0,23,1,6,2017
2017-06-21 00:00:00,1407.241,64.0,0,2,6,2017
2017-06-21 01:00:00,1339.964,64.0,1,2,6,2017
2017-06-21 02:00:00,1298.219,63.0,2,2,6,2017
2017-06-21 03:00:00,1270.509,61.0,3,2,6,2017
2017-06-21 04:00:00,1281.362,62.0,4,2,6,2017
2017-06-21 05:00:00,1346.152,63.0,5,2,6,2017
2017-06-21 06:00:00,1427.125,63.0,6,2,6,2017
2017-06-21 07:00:00,1526.581,69.0,7,2,6,2017
2017-06-21 08:00:00,1616.011,72.0,8,2,6,2017
2017-06-21 09:00:00,1715.368,75.0,9,2,6,2017
2017-06-21 10:00:00,1817.802,76.0,10,2,6,2017
2017-06-21 11:00:00,1897.389,78.0,11,2,6,2017
2017-06-21 12:00:00,1965.711,77.0,12,2,6,2017
2017-06-21 13:00:00,1975.81,74.0,13,2,6,2017
2017-06-21 14:00:00,1978.983,76.0,14,2,6,2017
2017-06-21 15:00:00,2036.625,78.0,15,2,6,2017
2017-06-21 16:00:00,2084.858,78.0,16,2,6,2017
2017-06-21 17:00:00,2087.508,77.0,17,2,6,2017
2017-06-21 18:00:00,2076.702,77.0,18,2,6,2017
2017-06-21 19:00:00,2008.837,75.0,19,2,6,2017
2017-06-21 20:00:00,1924.238,74.0,20,2,6,2017
2017-06-21 21:00:00,1879.384,72.0,21,2,6,2017
2017-06-21 22:00:00,1781.588,68.0,22,2,6,2017
2017-06-21 23:00:00,1620.062,71.0,23,2,6,2017
2017-06-22 00:00:00,1483.015,70.0,0,3,6,2017
2017-06-22 01:00:00,1404.14,67.0,1,3,6,2017
2017-06-22 02:00:00,1367.441,65.0,2,3,6,2017
2017-06-22 03:00:00,1332.17,65.0,3,3,6,2017
2017-06-22 04:00:00,1335.617,66.0,4,3,6,2017
2017-06-22 05:00:00,1388.055,66.0,5,3,6,2017
2017-06-22 06:00:00,1469.334,68.0,6,3,6,2017
2017-06-22 07:00:00,1590.634,72.0,7,3,6,2017
2017-06-22 08:00:00,1748.384,74.0,8,3,6,2017
2017-06-22 09:00:00,1882.662,78.0,9,3,6,2017
2017-06-22 10:00:00,2025.644,80.0,10,3,6,2017
2017-06-22 11:00:00,2163.871,82.0,11,3,6,2017
2017-06-22 12:00:00,2244.002,83.0,12,3,6,2017
2017-06-22 13:00:00,2341.261,83.0,13,3,6,2017
2017-06-22 14:00:00,2367.035,83.0,14,3,6,2017
2017-06-22 15:00:00,2370.258,83.0,15,3,6,2017
2017-06-22 16:00:00,2391.678,81.0,16,3,6,2017
2017-06-22 17:00:00,2426.563,80.0,17,3,6,2017
2017-06-22 18:00:00,2334.597,78.0,18,3,6,2017
2017-06-22 19:00:00,2245.686,77.0,19,3,6,2017
2017-06-22 20:00:00,2182.804,75.0,20,3,6,2017
2017-06-22 21:00:00,2139.382,75.0,21,3,6,2017
2017-06-22 22:00:00,2013.576,74.0,22,3,6,2017
2017-06-22 23:00:00,1869.477,74.0,23,3,6,2017
2017-06-23 00:00:00,1753.264,73.0,0,4,6,2017
2017-06-23 01:00:00,1665.555,72.0,1,4,6,2017
2017-06-23 02:00:00,1581.861,71.0,2,4,6,2017
2017-06-23 03:00:00,1540.899,68.0,3,4,6,2017
2017-06-23 04:00:00,1524.055,68.0,4,4,6,2017
2017-06-23 05:00:00,1575.814,68.0,5,4,6,2017
2017-06-23 06:00:00,1641.898,69.0,6,4,6,2017
2017-06-23 07:00:00,1730.169,70.0,7,4,6,2017
2017-06-23 08:00:00,1792.03,72.0,8,4,6,2017
2017-06-23 09:00:00,1864.077,74.0,9,4,6,2017
2017-06-23 10:00:00,1960.478,73.0,10,4,6,2017
2017-06-23 11:00:00,1989.385,76.0,11,4,6,2017
2017-06-23 12:00:00,2013.845,75.0,12,4,6,2017
2017-06-23 13:00:00,2054.192,75.0,13,4,6,2017
2017-06-23 14:00:00,2020.866,73.0,14,4,6,2017
2017-06-23 15:00:00,1970.11,73.0,15,4,6,2017
2017-06-23 16:00:00,1968.816,69.0,16,4,6,2017
2017-06-23 17:00:00,1906.143,69.0,17,4,6,2017
2017-06-23 18:00:00,1818.461,68.0,18,4,6,2017
2017-06-23 19:00:00,1768.965,68.0,19,4,6,2017
2017-06-23 20:00:00,1731.588,68.0,20,4,6,2017
2017-06-23 21:00:00,1716.179,68.0,21,4,6,2017
2017-06-23 22:00:00,1638.845,68.0,22,4,6,2017
2017-06-23 23:00:00,1529.144,68.0,23,4,6,2017
2017-06-24 00:00:00,1452.403,67.0,0,5,6,2017
2017-06-24 01:00:00,1392.453,67.0,1,5,6,2017
2017-06-24 02:00:00,1359.521,67.0,2,5,6,2017
2017-06-24 03:00:00,1325.11,67.0,3,5,6,2017
2017-06-24 04:00:00,1315.295,66.0,4,5,6,2017
2017-06-24 05:00:00,1327.582,66.0,5,5,6,2017
2017-06-24 06:00:00,1340.577,67.0,6,5,6,2017
2017-06-24 07:00:00,1420.856,68.0,7,5,6,2017
2017-06-24 08:00:00,1531.123,70.0,8,5,6,2017
2017-06-24 09:00:00,1623.353,73.0,9,5,6,2017
2017-06-24 10:00:00,1705.215,75.0,10,5,6,2017
2017-06-24 11:00:00,1756.879,76.0,11,5,6,2017
2017-06-24 12:00:00,1800.048,76.0,12,5,6,2017
2017-06-24 13:00:00,1839.74,78.0,13,5,6,2017
2017-06-24 14:00:00,1866.668,79.0,14,5,6,2017
2017-06-24 15:00:00,1884.765,78.0,15,5,6,2017
2017-06-24 16:00:00,1904.509,77.0,16,5,6,2017
2017-06-24 17:00:00,1912.185,76.0,17,5,6,2017
2017-06-24 18:00:00,1881.059,74.0,18,5,6,2017
2017-06-24 19:00:00,1810.631,72.0,19,5,6,2017
2017-06-24 20:00:00,1722.238,70.0,20,5,6,2017
2017-06-24 21:00:00,1668.139,69.0,21,5,6,2017
2017-06-24 22:00:00,1583.344,68.0,22,5,6,2017
2017-06-24 23:00:00,1481.915,66.0,23,5,6,2017
2017-06-25 00:00:00,1381.175,66.0,0,6,6,2017
2017-06-25 01:00:00,1294.615,65.0,1,6,6,2017
2017-06-25 02:00:00,1248.742,64.0,2,6,6,2017
2017-06-25 03:00:00,1218.404,63.0,3,6,6,2017
2017-06-25 04:00:00,1207.01,62.0,4,6,6,2017
2017-06-25 05:00:00,1204.721,62.0,5,6,6,2017
2017-06-25 06:00:00,1213.337,64.0,6,6,6,2017
2017-06-25 07:00:00,1264.478,66.0,7,6,6,2017
2017-06-25 08:00:00,1351.368,69.0,8,6,6,2017
2017-06-25 09:00:00,1444.255,70.0,9,6,6,2017
2017-06-25 10:00:00,1519.235,72.0,10,6,6,2017
2017-06-25 11:00:00,1569.929,72.0,11,6,6,2017
2017-06-25 12:00:00,1599.56,72.0,12,6,6,2017
